review_text,review_stars,title
"As a non CS student, I have been looking for a good book that gives me a good introduction into discrete math and data structures. I haven't found any that I really liked or one that thoroughly explains stuff for me to understand, until I came across this book. Most of the books I previously came across had a lot of math and were not very intuitive. I love this book, because it does not only explain things in a way that someone not familiar with the topic would understand, but it also goes further to give some examples on how to actually apply things. I found the examples particularly helpful, especially with the fact that they are written in python. DEFINITELY RECOMMEND!!!",5.0 out of 5 stars,Practical Discrete Mathematics: Discover math principles that fuel algorithms for computer science and machine learning with Python
"Disclaimer: The publisher asked me if I would review the book.This is a good book in regards to thinking in a mathematical away about ML & AI. Practically, there is a lot of mathematical and programming work to do in regards to ML & AI. For Computer Scientists: it is a nice introduction to continuous spaces and algorithms on those spaces. For the mathematically inclined: it is a nice introduction on how to pragmatically apply math to in-demand ML.I myself have a math-physics degree and have been an ML Engineer the last few years. This is a great book reconciling CS/Math perspectives.",5.0 out of 5 stars,Practical Discrete Mathematics: Discover math principles that fuel algorithms for computer science and machine learning with Python
To read and understand this book you will not need to have a Master's in Discrete mathematics. A nascent reader could start from set theory and build the knowledge base in formal logic and constructing mathematical proofs. The second part of the book gives a practical walk-through of real world implementation of Discrete mathematics in computer science. The authors used example codes written in Python which was very helpful and easy to follow.This is a very practical and useful book for someone looking to either get started in data science or expand their knowledge base and get hands on practice in data science.,5.0 out of 5 stars,Practical Discrete Mathematics: Discover math principles that fuel algorithms for computer science and machine learning with Python
"This is really a great book to understand the concept of Discrete Math alongside programming. Math is fun and I have always loved it. Python is easy to learn and accepted in most industrial environment. As an engineer, I must say this book will be a great choice of collection for those who are really looking into learning practical aspects of discrete mathematics using computing algorithms.",5.0 out of 5 stars,Practical Discrete Mathematics: Discover math principles that fuel algorithms for computer science and machine learning with Python
"This book is very, very, basic, just from skimming it. It's more useful as a check list for little every day things that you can automate than an authoritative reference on automation in Python. If you are real beginner at Python you'll find it useful for some quick automation win's.In terms of price it's actually really expensive to pay even the 17-18 dollars for what you get. Don't bother getting a hard copy. After thumbing through it I was a little disappointed that I paid so much for it. Regardless, it's in my library now so i'll just have to live with it.",3.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"Disclaimer: The publisher asked me to review this book and gave me a review copy. I promise to be 100% honest in how I feel about this book, both the good and the less so.OverviewThis book is intended for someone who wants to automate some tasks, but may not be an overly technical person.  They may have a Python background, but not necessarily so.  They may be developers, but don't have to be.  They just need to get something done, and don't want to keep doing it by hand.What I Like:This is a wide ranging book that gives the reader an opportunity to learn about libraries and techniques that they probably haven't seen before.  Each section, or recipe, is set up the same.  It starts with Getting Ready, which lists the required libraries, their version, and the command to set it up.  Next is How To Do It, which gives the code.  The code is, of course, available through the Packt website, as it is for any book with code.  Then we have How It Works, which changes back to a more conversational tone and talks through the code example.  The fourth section is There's More, which gives you a few tips to extend what was just taught.  Each recipe finishes up with See Also, where you see what other recipes are related to the current one.  This standard structure makes it easy to read through a recipe and focus on what you need.What I Don't Like:The title of this section is probably a little too strong.  It would be better to say, What I Don't Prefer.  However, this is how I've been organizing these reviews, and that's what I'l stick with for now.So what I don't prefer are the last few sections.  Chapter 11 is about using machine learning.  Anyone who has been following my book reviews knows that I love machine learning and other forms of artificial intelligence.  This chapter, though, uses Google Cloud, which is an entirely different beast than what has been discussed.  Machine learning itself is a skill to be learned, as is Google Cloud.  It also sticks out as the only section in the book that uses anything from Google.  I personally would have preferred to learn about using Python with Google Drive products, such as Docs, Sheets, Slides, and Sites.  Many people use these technologies, and would probably welcome automating using them.  Thankfully, the author finishes up with testing and debugging, which a less technical person will probably need.What I Would Like to See:Given how useful I tend to find cookbooks, I would like to see more recipes.  As you would expect from having personal expectations, there are plenty of recipes that I don't think I'll need.  But do I still gain value from them?  Yes.  It gives me an idea of what is possible that I haven't thought about yet.  Maybe I'll need them one day.  Or maybe I can use this book to guide someone else who has a question.  It's a good reference book for a library all around.I can easily give this book a 5 out of 5.  It is very useful with both the specific recipes as well as how they are organized.  I would be very happy to see more books like this from Packt and would like to thank the author for this one.",5.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"Really appreciate any book that starts off driving home the importance of setting virtual environments properly. Yes, a lot of information now days can be searched online, but if you are here, you are willing to chip in a little for a fresh set of neatly laid out concepts – and this book is just that. It is a great compilation of relatable example driven concepts. Regular expression, argument parsing, logging, directory manipulation, reading txt/pdf/image/csv/word/excel files are all bread and butter now days and if any of these topics daunted you, this book gives you a nice high-level intro into them. The web sections were great for me who has really only scrapped the web, I was exposed to other ideas such as automated emails and text messages. Although you don’t have to read the book chapter by chapter, I would have preferred to put the testing section up front to drive test driven development home a bit more. Overall it was a great read – thanks for collecting these ideas/examples and contributing back to the python community!",5.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
I spent alot time to just try to understand the codes example. While the main purpose is just to think about new ideas how to automate my tasks,1.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"This book has a lot of information. First it shows you how to set up a Python environment for automation, including installing Python, setting up cron jobs to run your tasks on schedule, and adding notifications so you can get details on your jobs delivered to your email.And then it gets interesting. This book differs slightly from other cookbooks I have read that just list a bunch of small coding examples to do specific things. These recipes build on each other and can be mixed and matched to automate a process you are doing manually.The topics covered are web scraping, file processing, report generation, spreadsheet manipulation, data processing and cleaning, graph and chart generation, communication, marketing automation, machine learning, code testing and debugging. You will definitely find enough examples here to automate any process you may have and free up time.",5.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
Disclaimer: I was offered a review copy by the publisher to write an honest review.I skimmed through this book over the course of a week paying close attention to the code samples. The writing is really very good and didn't set off any of my grammar alarms that are constantly waiting in the background when I'm reading anything. That made the technical bits a lot more enjoyable.There were a lot of examples that were light and that you could go through from start to finish without getting mired in complicated logic. I didn't find any issues with the code itself which was also nice.If I had to offer a critique for a 2nd edition (if it remains a cookbook style offering) it would be to maybe explain less and show more. While the information in this one was really well written it could have almost dropped cookbook from the title and still been worth its salt.,5.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"I'm very disappointed that I bought this book. the author didn't include steps for windows systems which are used by more than 90 percent of the planet. Also as far as the book is concerned,m the author didn't even care to create a table of contents for easy navigation of the book. Totals waste of money and I hope Amazon gives an option to return ebooks which are below standards.",1.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"This book shows how Python can be applied to many common workflows.  It covers tasks like file manipulation, text processing, structured data, graphing and reporting, and marketing automation.  The code examples are written in modern, well-structured Python code.  Reading the book sequentially gives you a tour of some of the things can do with Python. It helps you recognize opportunities to automate your work, using the language, and helps build up your abilities to confidently use Python this way.  It can also be used as a Cookbook, where you refer to specific chapters when working with particular use cases.  I think this book is approachable even for people who are new to Python.  I'd also recommend it to developers who already work with Python, for example with a web framework, and want to expand their knowledge into using the language to automate their daily workflows.",5.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"This book is for someone who wants to learn a great ideas for automate using python, tasks and technical thinking of automation. its such an informative book that provided sections and steps of thinking, coding with Python and write an Automation examples, showing concepts and then how to use them for building automation script!!Highly recommend this book to anyone who is getting started with Python Automation.It is very useful with both the specific recipes as well as how they are organized. I would be very happy to see more books like this from Packet and would like to thank the author for this one",5.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"Chapters are very well organized, following a coherent sequence. Although the book has 500+ pages, the way that is structured, in little doses, makes it easier to follow and be focused. Sections like How to do it and How it works help the reader showing all the necessary steps.I love the functionality of the book, with everyday examples like ordering a pizza, how to create a report about watched movies or how to create a CSV spreadsheet, the book is more interesting. Although the book is created for people with a knowledge about Python, it has a lot of information for a lower level reader. ​",5.0 out of 5 stars,Python Automation Cookbook: 75 Python automation ideas for web scraping data wrangling and processing Excel reports emails and more 2nd Edition
"Very poorly written, very poorly printed.even for free I will not read this book, it doesn't deserve its price",1.0 out of 5 stars,DATA STRUCTURE AND ALGORITHMS: BUILD IN PYTHON
"This is a great book for the intermediate to advanced python programmer who wants to take the elegance of the language to the next level (and write optimized, coherent and maintainable code).It is not a good introductory text, however. I recommend a new python programmer should start with a tutorial or two before delving into the meat of this book. It is a great way to hone python skills while illustrating the power of Python datatypes and comprehensions. You will get to see actual python one-liners do magical things thanks to the dedication of the python team in making language constructs and power both accessible and readable. Well worth the price of admission just for the list and set manipulations that you can do.",5.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
Easy to read. Highly recommend going to Staples or Office Max and getting the book spiral bound,4.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
"I like this book, but the topic is rather geeky. It's not a cookbook of recipes to drop into your project, although I have found a few one-liners I can use in my projects. Christian Mayer is trying to get you to look at your code in a new light. I really like that the obligatory ""Python Review"" section all these books seem to have is only a brief section in front, about 16 pages, and then it jumps right into the meat of the subject. He does not bog down the book with mindless filler. But, YMMV.",5.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
"Excellent book, highly recommend it. Read it after reading other Python books that mention list comprehension but what I liked about this book is that it focused on list comprehension. This will make my code look more elegant and readable.",5.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
"Read a couple pages a day, and you will start to see your python scripting become easy, and efficient. Do yourself a favor and get this book!",5.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
"One Liners can help get your Python more readable, for anyone who has advanced to the use of it.",5.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
"The one line code snippets are hard to parse and would hopefully be rejected by the pair programmer or the code reviewer. Having said that, the book does provide some learning value.The good...* with the constraint of only using a single line of code, you need to understand exactly how the syntax works, to get the desired results.* the book covers many areas to show the applicability of the approach. For example quickly moving onto Numpy. this can move you out of your comfort zone to try new things.The Bad...* The one liners are really hard to read and digest. This is positioned as being more pythonic but I think that misses the point of striving for clean, easy to read, maintainable code.* The real world examples are obtuse, artificial and promote bad data practices.",2.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
The book contents are great; the examples are worth studying.  The author clearly presents the material.The book cover is like no other — a peculiar tacky surface that is unpleasant to touch — like artificial wax fruit.I tend to avoid touching or reading the book.,4.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
"This book is  so well written and so well put together that I don't even understand how the author was able to pack so much, and make it so precise and to the point.He will take you to a variety of topics and how you can  do so much with very little code.At the end of the book he issues a warning, by saying (paraphrasing) that we should not abuse the ability of writing one liners. in some cases you do need to spell out a code in order to make it more understandable and in other cases (which is the focus of the book) you can write very powerful lines that can do so much.This book is one of my top 5 python books.",5.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
"Initially I wondered if one-liners went against the Python precept ""explicit is better than implicit”. And, after reading this book, writing one-liners is still not my end-goal. But, walking through these examples stretched my understanding of lists, indexing, comprehensions, lambda, regex, etc.This book might be helpful if your goals include learning the fundamentals inside and out, and learning how to solve problems more efficiently.  It has become one my favorite Python books!The examples in this book are “real world” and easy to relate to. They demonstrate some neat tricks, but also practical application and why the tricks are useful.No Starch Press puts out great books. The authors, page layout, printing, index, bold section headings, and editing are reliably superb.",5.0 out of 5 stars,Python One-Liners: Write Concise Eloquent Python Like a Professional
Great in-depth implementation details with many coding examples and importantly interesting read with continuity established to proceed each of next chapter..,5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
One of most useless Python books I've read. Not a single interesting section or insightful example. More time was spent on typing the book than thinking about its content. Medium article quality material combined in a book with flashy title. I wonder about the glowing reviews praising the book.,1.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
"The book starts with the current state of play, then modern development environments (with Python packages and how to use stuff so that you can install local environments that won't potentially conflict with other stuff).Then there's new stuff like dictionary operations and comparisons with other languages.Then interfaces etc.Concurrency is about threads, multithreading and multiprocessing and how to avoid (road)blocks.Event driven programming and it's not threading, but can be used with message queues and for things like GUIs.Metaprogramming and what it is (and isn't)Bridging the gap with C and C++ allows Python to be extended with C/C++ (which can allow for faster operation for specific functions).Testing and QA is all about making sure your code is doing the right thing and in an optimal manner.Packaging and distributing code is just that and best practices for writing Python packages.Observing Application Behavior and Performance, making sure the code is doing what it's meant to and logging and such like.And finally code optimisation which can be speeding up code and making it more efficient by improving data structures.All in all it's a very good overview and gives some easy to understand examples while not getting bogged down with extraneous instructions on say all the complexities of a framework.",4.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
"About This BookSo you think you know Python? I bet you don’t, at least not to this level. But this book can change that. While you might know how to do most anything in the language, can you write C extensions for a performance boost? How are your metaprogramming skills? Can you handle concurrent programming? This book discusses all of these and a lot more.Who Is This For?The primary audience for this is a very experienced programmer that uses advanced Python in a production environment. Those of us who use Python for simpler problems will also get some useful tips and tricks from this book as well.OrganizationAt first, I was perplexed that there was no macrostructure to this book, but after looking at the table of contents, I realized that would have been difficult. Each of the topics after the first few introductory chapters is completely different with little to no relationship. Within each chapter, however, the author placed Technical Requirements and Summary sections. This helps the reader understand what they need to know before reading the chapter as well as give a refresher afterward.Did This Book Succeed?I think this is a great book to learn those last bits of Python that most people miss. Want to keep up with the latest on the language? There’s a chapter about that. Want to improve your testing automation? This book discusses it. It’s THE book to top off your Python programming abilities.Rating and Final ThoughtsOverall, I give this book a 5 out of 5.If you’re a Python developer, get this book to learn a few new skills that your fellow devs won’t know. You’ll learn new techniques and refine old ones that will let you program in new ways. It belongs on your bookshelf.",5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
"The early part of the book is excellent for those just getting started and later parts of the book appear to be excellent resources for very advanced users.  The Python history can be useful yet it was not tediously long.The early part of the book is a step by step getting started from scratch.  Following the rules and procedures laid out here will save you a great deal of time later.  The term “Isolation” is one of the key words in this area.Good quick review of history and justifications for moving to version 3.Very good list of resources for python sharing communities.Introduction to the Python Package Index PyPi guides you to an enormous wealth of tools.The comparison with other languages does not try to over-sell Python.  It freely admits that other languages have some very strong points but does show many of the key advantagbes of Python over a wide range of projects.One of my favorite advanced areas is the Multi-threading topics.  In this age of servers with 4, 8, 16 and more processors, this can be so powerful and the book lays out how to accomplish this and thus assist you to implement some key programs to have parallel processing.Chapters 8 and beyond opened up new areas that were brand new to me and most programmers I work with.  I have not attacked those ideas as of yet.",5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
"Excellent Py indepth book with very well laid out chapters. The book starts with some Python evolution , followed by current status and latest Py development environments. Then it tackles an interesting topic about comparison with other languages (There is a special chapter,  comparison with C/C++!) which is really neat. The concurrency, threading model, event driven programming gets into excellent details with lot of practical simple examples to understand. Later chapters deal with lot of performance, optmization patterns, tools and debug techniques along with packaging. These are very welcome additions and typically not found commonly in Py specific books. Overall a very fun book to read and you will definitely expand your Py related toolchain and gain deeper knowledge with this book.",5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
"As the title might imply, ""Expert Python Programming"" is a book that will take your Python skills to the next level. The book covers a wide range of topics in Python - it contains a solid amount of historical information regarding the current state of Python 3.9 and recent additions to the language, as well as plenty of technical information regarding functionality within the language and how best to utilize those features.The layout and examples within the book make it useful both for those who are novices in Python as well as more experienced programmers. It does a good job of catching everyone up to the same page, including a description of development environments for Python, before diving into the features in more detail. My favorite section was the chapter showing how you can use Python and C/C++ together. Those are the primary languages that I use (for both work and hobby), so it was really cool to see how the book showed tools to connect the languages together.Overall, I think this book is a solid choice if you want to really excel in your Python programming. Even if it says that it is an ""Expert"" book, it is still appropriate if you're just getting started with Python and feel comfortable with the basic syntax and semantics. It will do a fantastic job of accelerating your knowledge and experience of Python, and I know that I'll have this on hand as a reference if and when I need to develop my Python skillset further!",5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
"BLUF: Regardless of your experience with Python, you'll benefit from this book.PROS:- Well laid out format. Authors put thought not just into content but into presentation as well.- Chapter that gives specific examples of Python juxtaposed with other well-known (and some rather obscure) languages. As a JavaScript practitioner, I found that especially helpful.- Just enough detail. The authors don't shy away from ""going down the rabbithole"" on a particular module or two. I appreciated the section on the graphlib module (as a data analyst).- Advanced tips for both hobbiests and professionals alike. The authors' tips on development environments were excellent.CONS:- Not enough detail (in some cases). For example, the author's treatise on the poetry environment manager did not even touch other well-known ""third party"" managers (namely Anaconda). As a ""Conda"" user, a comparison between poetry and conda would have been helpful.- Too much detail (in other cases). I know this may seem contradictory given my previous statement but at times, the authors go the extra mile... and it seems a bit overkill (which may be my attention span, but there you have it).- A bit utilitarian at times. This book lacks the cutesy graphics that No Starch Press incorporates in all their books. This again is personal preference but something like that would make this book a much easier read.In conclusion, this isn't the only good ""expert"" Python book out there, but it's excellent and well worth having.",5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
"I have written Python code for about 15 years now. Even though many times that hasn't been what I wrote for my day job, it is still my favorite programming language. I didn't think there was much to learn, but then again I started as a Python 2 developer and only switched to Python 3 in the last few years.But this book is great and taught me a bunch of new things. I learned about Poetry, which I never heard of until now, and can't wait to use it on my next project. It also walks you through using Docker for development and explains why you may want to still use Vagrant in some cases even though it is an older technology. It even goes into writing C extensions to give your Python projects a performance boost.You should know some Python before reading this book, as it goes into some concepts in-depth, but I would recommend it to anyone who has been writing Python code for a few months.",5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
I've read and reviewed a lot of Python books but the balance between offering enough topics to be interesting and enough depth to be valuable is tricky. This book handles it with finesse.The high points:• Leads with references instead of hiding them in the back• Starts each chapter with technical requirements• Offers PowerShell right alongside cURL• Talks about multiple virtualization options• Covers the new stuff upfront• Thoroughly goes through the complicated topics• Actually touches on deployment & observabilityThat last bit was really important to me because I feel like a lot of books will just cover the creation of the code and then what happens once it's deployed is something you learn when things start breaking. This book has earned a coveted place on my tiny bookshelf of within-reach titles while I'm writing code.,5.0 out of 5 stars,Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition
un excelente libro de python y simulaciones,5.0 out of 5 stars,Simulation with Python: Develop Simulation and Modeling in Natural Sciences Engineering and Social Sciences
Yes there is Python code. God knows what the purpose of the code is. It is not to construct a winning trading system. I wish I could get my money back.,1.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
predicting price is not solved in theory and many people claim that  is not possible.  On the other hand books gives you a miracle: several lines of the code. only.. In my opinion person should be held responsible ...,1.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
"Meawhile I've read lots of books from O'Reilly and - frankly - all of them were great so far. This book, being the one with the most thrilling topic that I ever bought, does not convince me completely:PROS:+ The author gives very nice and concise python examples to quickly get a foot into this field.+ The structure of the book and the accompanying code snips are quite logical and understandable.CONS:- Might be a personal taste, but the author keeps citing himself again and again, which is a bit annoying and feels somewhat biased. If you search for ""Hilpisch"" throughout the book, you will surely find >100 matches, because the author VERY OBVIOUSLY likes to cite his previous books (which I haven't read)!- The book could have have twice as many pages, given the hot topic it covers. Obviously, there are other Hilpisch books that might cover these topics (thanks for the references), but for the genuine reader it would be much more valuable to explain certain concepts roughly in a few paragraphs, instead of referencing the author's other books or suggesting to lookup stuff on Wikipedia (Logistic Regression).Overall I would say the book is good but not great. Maybe its short nature should be a motivation for experimenting on our own? Let's see...",3.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
"I've read a few books from O'Reilly in that past and have generally enjoyed them. What I expected in this case was a thorough introduction to some of the core Python packages for algorithmic trading and a rundown of how the author thinks they should be integrated into a larger trading system. I was a disappointed to find only a short discussion of the capabilities of the oanda and FXCM packages and thought the authors suggested trading system to be, at times, contradictory.Also, given the wealth of prediction algorithms available in Python, I expected a more systematic review of such algorithms and some associated insights. However, only a handfull of algorithms were up for discussion and let's just say that they left a lot to the imagination. The discussion of backtesting was also largely simplified and ignored many of the real-world practicalities that have the potential to adversely affect the outcome.The lack of quality editing is glaringly obvious. The structure of the chapters changes around quite frequently. Some have an introduction, some don't. Some have discussions after testing concepts, some dont. And some are mainly just code and output. Also, many figures are illegible and typos are quite common. The overall feel is that the author either lost interest or the book became increasingly rushed as time went on.If you want a superficial overview of some up to date technologies with code that you can blindly copy then get this book. After reading from cover to cover I don't think it was worth the money.",2.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
"L'autore mette troppa carne al fuoco, alcune bistecche le brucia e poi le porta in tavola mettendole dalla parte non carbonizzata, altre se le dimentica per strada magari qualche lettore amante del genere crudista le considera alta cucina. Libro scritto sapientemente per vendere della programmazione in codice python apparentemente elegante ma in realta' inutile, nessuno dei sistemi di trading qui riportati e' realmente in grado di generare profitto. Autore molto abile nel riportare dei risultati stabilianti, probabilmente ha ottimizzato alcuni parametri per performare bene sulle serie storiche che utlizza, ma se usate il codice su dati futuri otterrete solo una perdita di tempo, e anche di soldi se siete cosi sprovveduti da investirli in questo modo. Se pero' siete completamente digiuni di python questo libro potrebbe essere per voi uno stimolo a studiare questo linguaggio di programmazione, o meglio a comprare libri migliori per imparare la programmazione, e suggerisco di andare in una libreria reale dove i libri si possono sfogliare e leggere.Magari si potrebbe informare i lettori prima di effettuare l'acquisto anziche' lasciarlo intendere quando si passa meta' del libro. E qui viene il bello: Amazon rimuove i commenti negativi, fateci caso quando acquistare qualcosa, leggete bene i commenti negativi, noterete che troppi sono stati rimossi per influenzare all'acquisto. Vediamo se la censura di Amazon rimuove anche questa recensione negativa che dice la verita'.",1.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
"4* if you don't have Python for Finance second edition by same author. Otherwise a lot of the content is recycled. But still valuebale and useful, and code nicely shared in Jupyter Notebooks on GitHub.",3.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
"Very basic introduction to the topic. Covers specific apis as opposed to general problems (design patterns etc). A book should take you from basics to advanced, this one does not.",2.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
"When you are creating a theory or create model with machine learning, it is absolutely crusial that you test your theory or model on data you haven't seen, inorder to have theoritcal garantees.The Authors completely failed to understand this problem. With every training step the validation accuracy decreased of their deep learning model, while their training accuracy was getting higher. A machine learning beginner would know that your model is overfitting.... and getting worse with every step....Why are all books on financial forcasting just so pure..... this book is also really bad ""Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for systematic trading strategies with Python, 2nd"" Why can't financial people read a little bit literature before writing a book ...",2.0 out of 5 stars,Python for Algorithmic Trading: From Idea to Cloud Deployment
"As CTO of a software company I co-founded, I'm not only looking for books that help me improve individually, but also books that the whole development team – from developers to architects – may find useful. Robert C. Martin’s Clean Code does both, and, like the good code described therein, it’s well written, clear, and easy to read. Martin includes many helpful examples and his suggestions are applicable to any programming language.Ideally, each developer takes charge of their own education and is constantly improving their skillset, an aspect that Martin covers in The Clean Coder. I view it as an important part of my job to help my team improve. To do so, I distill a lot of written material down to actionable components and provide that to my development team. Concepts from Clean Code have become very helpful guides for them. Below are a few of my favorite takeaways.The first is what Martin calls The Boy Scout Rule: “Leave the campground a little cleaner than you found it.” It’s a great concept, not only because it's simple to follow, but also because it has broad applicability and can be used on any project. Essentially, when a team member works on a piece of code, they should aim to improve it somehow by the time their task is finished. A few examples of this among many are: fixing an unclear variable name, breaking up a large function into smaller functions, or cleaning up a conditional for improved clarity. With everyone on the team doing this, the code improves over time and everyone feels responsible for the code whether they wrote it personally or not. Even if something can’t be addressed immediately, developers are encouraged to log the issues they see.Another of my favorite takeaways is the Three Laws of TDD, a concept I was able to quickly roll out to the team as a framework to follow for how TDD should be conducted on a project. This virtually ensures that all of your product code has test coverage. It also helps make most of your code SOLID (https://en.wikipedia.org/wiki/SOLID_%28object-oriented_design%29), since code that is built in this fashion is structured with SOLID concepts in mind. This is a must for effective testing.Finally, the topics of proper identifier names and commenting really resonated with me and my team. In our company, we tend to “adopt” existing codebases – projects that have already been started by other developers whose code is of widely varying quality. If we're lucky, it's structured well and demonstrates best practices and approaches in how it's constructed. Unfortunately, the code is sloppy at times and requires some TLC to get it in shape. A part of that process is understanding what the existing application does. As Clean Code correctly outlines, many comments are superfluous or even plain wrong and misleading. As a team, we don’t blindly trust the accuracy of existing comments and instead go right to the application’s code to determine what it does. This is where proper naming comes into play. With good names, the code reads like comments or as a narrative of what the application does, nullifying most needs for additional commenting. Simply put, the code comments itself. We also use refactoring tools to improve names and clean up comments as we go. Of course, by doing so, we’re also applying the Boy Scout Rule.Overall, Clean Code is a wonderful book with much useful and immediately-applicable information for developers of all levels. If you're looking for a book that will help make you a better developer, this will.",5.0 out of 5 stars,Clean Code: A Handbook of Agile Software Craftsmanship
"TL;DR: even if it is not 100% correct -- few are -- do read this book. It's a really good one.I've been in the industry for 22+ years, but just started to reread this book. I consider it to be one of the top books _any_ software engineer, developer etc. should definitely read.Now, I disagree with some of things strongly. Uncle Bob is quite biased towards OOP, and in general issues presentedare more complex and I'd claim that the only rule in software engineering is ""it depends"". In general my biggest complaint is that almost all of the rules I see anyone present come with a cost, with Clean Code it sounds like they are free. Eg. I really, really like simple, short functions/methods that do only one thing, but there is a cost of adding extra levels of abstraction. Even though I do prefer that over hundreds of thousands of lines of code in one method, it doesn't come as free (even though benefits far outweighs costs, given proper execution).The other example, just to mention an example, is on naming variables. In general I agree that long, good names are much better than short cryptic ones, but for short expressions like one-line transformations are often _easier_ to read if variables are short, and their scope is limited to that one line. As an example, any experienced Python developer would immediately recognize `squares = [ n**2 for n in numbers if even(n) and n > 10]` while using longer names would just make general form (where var names don't matter). Many guides nowadays describe this principle as ""variable name length should be in relation to scope of the variable"" which is a good rule, though I believe even that has exceptions.But having said that, I'd claim things would be in much, much better condition in software industry if people read this book. And definitely he has much more impressive track record than me, so I'm ready to accept that while I disagree with some of the things, I could very well be wrong (and still blind to it). SOLID principles are really good to understand, and the first one of those applies to _everything_, even if you use functional programming paradigm.  Same goes for comments; comments are eventual lies, and developer should restrict IMO those to explaining _why_, not _what_.I read the book first time when I had been 5+ years in the industry or so, and it definitely made me a better developer. And while I now see rationale behind the rules in the book a bit lacking given complexity and variance in common problems developers face (mainly every solution has a cost), I still consider the book one of the best ones. Just get it and read it.",4.0 out of 5 stars,Clean Code: A Handbook of Agile Software Craftsmanship
